2023-06-29 07:40:01 INFO     Starting training with lr=0.0001, n_epoch=12
2023-06-29 07:40:02 INFO     Epoch 1/12 | Processed 32/2012 sequences (1.59%) | Training Loss: 0.875487 | Elapsed Time: 1.17s
2023-06-29 07:40:03 INFO     Epoch 1/12 | Processed 1088/2012 sequences (54.08%) | Training Loss: 0.164630 | Elapsed Time: 2.39s
2023-06-29 07:40:03 INFO     Epoch 1/12 | Processed 1120/2012 sequences (55.67%) | Training Loss: 0.164209 | Elapsed Time: 2.43s
2023-06-29 07:40:03 INFO     Epoch 1/12 | Processed 1152/2012 sequences (57.26%) | Training Loss: 0.161163 | Elapsed Time: 2.47s
2023-06-29 07:40:03 INFO     Epoch 1/12 | Processed 1184/2012 sequences (58.85%) | Training Loss: 0.164788 | Elapsed Time: 2.50s
2023-06-29 07:40:03 INFO     Epoch 1/12 | Processed 1216/2012 sequences (60.44%) | Training Loss: 0.167611 | Elapsed Time: 2.54s
2023-06-29 07:40:03 INFO     Epoch 1/12 | Processed 1248/2012 sequences (62.03%) | Training Loss: 0.167707 | Elapsed Time: 2.58s
2023-06-29 07:40:03 INFO     Epoch 1/12 | Processed 1280/2012 sequences (63.62%) | Training Loss: 0.167594 | Elapsed Time: 2.61s
2023-06-29 07:40:03 INFO     Epoch 1/12 | Processed 1312/2012 sequences (65.21%) | Training Loss: 0.167266 | Elapsed Time: 2.65s
2023-06-29 07:40:03 INFO     Epoch 1/12 | Processed 1344/2012 sequences (66.80%) | Training Loss: 0.164262 | Elapsed Time: 2.68s
2023-06-29 07:40:03 INFO     Epoch 1/12 | Processed 1376/2012 sequences (68.39%) | Training Loss: 0.161191 | Elapsed Time: 2.72s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1408/2012 sequences (69.98%) | Training Loss: 0.160766 | Elapsed Time: 2.76s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1440/2012 sequences (71.57%) | Training Loss: 0.161517 | Elapsed Time: 2.79s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1472/2012 sequences (73.16%) | Training Loss: 0.158332 | Elapsed Time: 2.83s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1504/2012 sequences (74.75%) | Training Loss: 0.155223 | Elapsed Time: 2.87s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1536/2012 sequences (76.34%) | Training Loss: 0.156518 | Elapsed Time: 2.90s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1568/2012 sequences (77.93%) | Training Loss: 0.153492 | Elapsed Time: 2.94s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1600/2012 sequences (79.52%) | Training Loss: 0.153612 | Elapsed Time: 2.97s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1632/2012 sequences (81.11%) | Training Loss: 0.150735 | Elapsed Time: 3.01s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1664/2012 sequences (82.70%) | Training Loss: 0.147960 | Elapsed Time: 3.04s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1696/2012 sequences (84.29%) | Training Loss: 0.145280 | Elapsed Time: 3.08s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1728/2012 sequences (85.88%) | Training Loss: 0.152817 | Elapsed Time: 3.12s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1760/2012 sequences (87.48%) | Training Loss: 0.150162 | Elapsed Time: 3.15s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1792/2012 sequences (89.07%) | Training Loss: 0.150217 | Elapsed Time: 3.19s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1824/2012 sequences (90.66%) | Training Loss: 0.147780 | Elapsed Time: 3.23s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1856/2012 sequences (92.25%) | Training Loss: 0.148811 | Elapsed Time: 3.26s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1888/2012 sequences (93.84%) | Training Loss: 0.151674 | Elapsed Time: 3.30s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1920/2012 sequences (95.43%) | Training Loss: 0.149568 | Elapsed Time: 3.33s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1952/2012 sequences (97.02%) | Training Loss: 0.149344 | Elapsed Time: 3.37s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1984/2012 sequences (98.61%) | Training Loss: 0.147562 | Elapsed Time: 3.41s
2023-06-29 07:40:04 INFO     Epoch 1/12 | Processed 1764/2012 sequences (87.67%) | Training Loss: 0.168389 | Elapsed Time: 3.44s
2023-06-29 07:40:05 INFO     Accuracy: 1.0000
2023-06-29 07:40:05 INFO     Epoch: 1 	Training Loss: 0.147633 	Test Loss: 0.123551 	Epoch Time: 3.85s 	Total Time: 3.85s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 32/2012 sequences (1.59%) | Training Loss: 0.136675 | Elapsed Time: 0.04s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 64/2012 sequences (3.18%) | Training Loss: 0.089348 | Elapsed Time: 0.07s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 96/2012 sequences (4.77%) | Training Loss: 0.071249 | Elapsed Time: 0.11s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 128/2012 sequences (6.36%) | Training Loss: 0.060464 | Elapsed Time: 0.15s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 160/2012 sequences (7.95%) | Training Loss: 0.052311 | Elapsed Time: 0.19s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 192/2012 sequences (9.54%) | Training Loss: 0.045871 | Elapsed Time: 0.22s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 224/2012 sequences (11.13%) | Training Loss: 0.040654 | Elapsed Time: 0.26s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 256/2012 sequences (12.72%) | Training Loss: 0.075815 | Elapsed Time: 0.30s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 288/2012 sequences (14.31%) | Training Loss: 0.085301 | Elapsed Time: 0.33s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 320/2012 sequences (15.90%) | Training Loss: 0.077346 | Elapsed Time: 0.37s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 352/2012 sequences (17.50%) | Training Loss: 0.106830 | Elapsed Time: 0.41s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 384/2012 sequences (19.09%) | Training Loss: 0.098485 | Elapsed Time: 0.45s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 416/2012 sequences (20.68%) | Training Loss: 0.091507 | Elapsed Time: 0.48s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 448/2012 sequences (22.27%) | Training Loss: 0.106524 | Elapsed Time: 0.52s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 480/2012 sequences (23.86%) | Training Loss: 0.100222 | Elapsed Time: 0.56s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 512/2012 sequences (25.45%) | Training Loss: 0.094894 | Elapsed Time: 0.59s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 544/2012 sequences (27.04%) | Training Loss: 0.090305 | Elapsed Time: 0.63s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 576/2012 sequences (28.63%) | Training Loss: 0.100528 | Elapsed Time: 0.67s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 608/2012 sequences (30.22%) | Training Loss: 0.102900 | Elapsed Time: 0.70s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 640/2012 sequences (31.81%) | Training Loss: 0.104760 | Elapsed Time: 0.74s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 672/2012 sequences (33.40%) | Training Loss: 0.101370 | Elapsed Time: 0.77s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 704/2012 sequences (34.99%) | Training Loss: 0.107369 | Elapsed Time: 0.81s
2023-06-29 07:40:05 INFO     Epoch 2/12 | Processed 736/2012 sequences (36.58%) | Training Loss: 0.108697 | Elapsed Time: 0.85s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 768/2012 sequences (38.17%) | Training Loss: 0.115512 | Elapsed Time: 0.88s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 800/2012 sequences (39.76%) | Training Loss: 0.119906 | Elapsed Time: 0.92s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 832/2012 sequences (41.35%) | Training Loss: 0.120688 | Elapsed Time: 0.95s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 864/2012 sequences (42.94%) | Training Loss: 0.118427 | Elapsed Time: 0.99s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 896/2012 sequences (44.53%) | Training Loss: 0.119154 | Elapsed Time: 1.03s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 928/2012 sequences (46.12%) | Training Loss: 0.119636 | Elapsed Time: 1.06s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 960/2012 sequences (47.71%) | Training Loss: 0.120081 | Elapsed Time: 1.10s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 992/2012 sequences (49.30%) | Training Loss: 0.117133 | Elapsed Time: 1.14s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1024/2012 sequences (50.89%) | Training Loss: 0.117622 | Elapsed Time: 1.17s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1056/2012 sequences (52.49%) | Training Loss: 0.120142 | Elapsed Time: 1.21s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1088/2012 sequences (54.08%) | Training Loss: 0.117019 | Elapsed Time: 1.24s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1120/2012 sequences (55.67%) | Training Loss: 0.113988 | Elapsed Time: 1.28s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1152/2012 sequences (57.26%) | Training Loss: 0.114966 | Elapsed Time: 1.32s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1184/2012 sequences (58.85%) | Training Loss: 0.117441 | Elapsed Time: 1.35s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1216/2012 sequences (60.44%) | Training Loss: 0.114547 | Elapsed Time: 1.39s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1248/2012 sequences (62.03%) | Training Loss: 0.121740 | Elapsed Time: 1.42s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1280/2012 sequences (63.62%) | Training Loss: 0.126822 | Elapsed Time: 1.46s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1312/2012 sequences (65.21%) | Training Loss: 0.124031 | Elapsed Time: 1.50s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1344/2012 sequences (66.80%) | Training Loss: 0.131804 | Elapsed Time: 1.53s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1376/2012 sequences (68.39%) | Training Loss: 0.132044 | Elapsed Time: 1.57s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1408/2012 sequences (69.98%) | Training Loss: 0.130137 | Elapsed Time: 1.61s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1440/2012 sequences (71.57%) | Training Loss: 0.130965 | Elapsed Time: 1.64s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1472/2012 sequences (73.16%) | Training Loss: 0.129799 | Elapsed Time: 1.68s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1504/2012 sequences (74.75%) | Training Loss: 0.130730 | Elapsed Time: 1.71s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1536/2012 sequences (76.34%) | Training Loss: 0.129187 | Elapsed Time: 1.75s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1568/2012 sequences (77.93%) | Training Loss: 0.132060 | Elapsed Time: 1.79s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1600/2012 sequences (79.52%) | Training Loss: 0.130001 | Elapsed Time: 1.82s
2023-06-29 07:40:06 INFO     Epoch 2/12 | Processed 1632/2012 sequences (81.11%) | Training Loss: 0.130385 | Elapsed Time: 1.86s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1664/2012 sequences (82.70%) | Training Loss: 0.128155 | Elapsed Time: 1.90s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1696/2012 sequences (84.29%) | Training Loss: 0.134432 | Elapsed Time: 1.93s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1728/2012 sequences (85.88%) | Training Loss: 0.132166 | Elapsed Time: 1.97s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1760/2012 sequences (87.48%) | Training Loss: 0.129983 | Elapsed Time: 2.00s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1792/2012 sequences (89.07%) | Training Loss: 0.127874 | Elapsed Time: 2.04s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1824/2012 sequences (90.66%) | Training Loss: 0.125817 | Elapsed Time: 2.08s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1856/2012 sequences (92.25%) | Training Loss: 0.123814 | Elapsed Time: 2.11s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1888/2012 sequences (93.84%) | Training Loss: 0.124167 | Elapsed Time: 2.15s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1920/2012 sequences (95.43%) | Training Loss: 0.122244 | Elapsed Time: 2.18s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1952/2012 sequences (97.02%) | Training Loss: 0.120379 | Elapsed Time: 2.22s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1984/2012 sequences (98.61%) | Training Loss: 0.118560 | Elapsed Time: 2.26s
2023-06-29 07:40:07 INFO     Epoch 2/12 | Processed 1764/2012 sequences (87.67%) | Training Loss: 0.136126 | Elapsed Time: 2.29s
2023-06-29 07:40:07 INFO     Accuracy: 1.0000
2023-06-29 07:40:07 INFO     Epoch: 2 	Training Loss: 0.119347 	Test Loss: 0.121238 	Epoch Time: 2.64s 	Total Time: 6.49s
2023-06-29 07:40:07 INFO     Epoch 3/12 | Processed 32/2012 sequences (1.59%) | Training Loss: 0.196736 | Elapsed Time: 0.04s
2023-06-29 07:40:07 INFO     Epoch 3/12 | Processed 64/2012 sequences (3.18%) | Training Loss: 0.102164 | Elapsed Time: 0.07s
2023-06-29 07:40:07 INFO     Epoch 3/12 | Processed 96/2012 sequences (4.77%) | Training Loss: 0.192727 | Elapsed Time: 0.11s
2023-06-29 07:40:07 INFO     Epoch 3/12 | Processed 128/2012 sequences (6.36%) | Training Loss: 0.177706 | Elapsed Time: 0.15s
2023-06-29 07:40:07 INFO     Epoch 3/12 | Processed 160/2012 sequences (7.95%) | Training Loss: 0.199989 | Elapsed Time: 0.18s
2023-06-29 07:40:07 INFO     Epoch 3/12 | Processed 192/2012 sequences (9.54%) | Training Loss: 0.170103 | Elapsed Time: 0.22s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 224/2012 sequences (11.13%) | Training Loss: 0.163366 | Elapsed Time: 0.26s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 256/2012 sequences (12.72%) | Training Loss: 0.147198 | Elapsed Time: 0.29s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 288/2012 sequences (14.31%) | Training Loss: 0.145481 | Elapsed Time: 0.33s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 320/2012 sequences (15.90%) | Training Loss: 0.135386 | Elapsed Time: 0.37s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 352/2012 sequences (17.50%) | Training Loss: 0.126796 | Elapsed Time: 0.40s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 384/2012 sequences (19.09%) | Training Loss: 0.136538 | Elapsed Time: 0.44s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 416/2012 sequences (20.68%) | Training Loss: 0.128526 | Elapsed Time: 0.48s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 448/2012 sequences (22.27%) | Training Loss: 0.121402 | Elapsed Time: 0.51s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 480/2012 sequences (23.86%) | Training Loss: 0.122380 | Elapsed Time: 0.55s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 512/2012 sequences (25.45%) | Training Loss: 0.115823 | Elapsed Time: 0.59s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 544/2012 sequences (27.04%) | Training Loss: 0.109827 | Elapsed Time: 0.62s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 576/2012 sequences (28.63%) | Training Loss: 0.104315 | Elapsed Time: 0.66s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 608/2012 sequences (30.22%) | Training Loss: 0.099243 | Elapsed Time: 0.70s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 640/2012 sequences (31.81%) | Training Loss: 0.101782 | Elapsed Time: 0.73s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 672/2012 sequences (33.40%) | Training Loss: 0.097180 | Elapsed Time: 0.77s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 704/2012 sequences (34.99%) | Training Loss: 0.100533 | Elapsed Time: 0.81s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 736/2012 sequences (36.58%) | Training Loss: 0.110064 | Elapsed Time: 0.84s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 768/2012 sequences (38.17%) | Training Loss: 0.105692 | Elapsed Time: 0.88s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 800/2012 sequences (39.76%) | Training Loss: 0.101717 | Elapsed Time: 0.91s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 832/2012 sequences (41.35%) | Training Loss: 0.098091 | Elapsed Time: 0.95s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 864/2012 sequences (42.94%) | Training Loss: 0.105544 | Elapsed Time: 0.99s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 896/2012 sequences (44.53%) | Training Loss: 0.102159 | Elapsed Time: 1.02s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 928/2012 sequences (46.12%) | Training Loss: 0.099125 | Elapsed Time: 1.06s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 960/2012 sequences (47.71%) | Training Loss: 0.101384 | Elapsed Time: 1.10s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 992/2012 sequences (49.30%) | Training Loss: 0.103367 | Elapsed Time: 1.13s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 1024/2012 sequences (50.89%) | Training Loss: 0.105009 | Elapsed Time: 1.17s
2023-06-29 07:40:08 INFO     Epoch 3/12 | Processed 1056/2012 sequences (52.49%) | Training Loss: 0.105369 | Elapsed Time: 1.21s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1088/2012 sequences (54.08%) | Training Loss: 0.103158 | Elapsed Time: 1.25s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1120/2012 sequences (55.67%) | Training Loss: 0.103803 | Elapsed Time: 1.28s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1152/2012 sequences (57.26%) | Training Loss: 0.109325 | Elapsed Time: 1.32s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1184/2012 sequences (58.85%) | Training Loss: 0.107469 | Elapsed Time: 1.36s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1216/2012 sequences (60.44%) | Training Loss: 0.105794 | Elapsed Time: 1.39s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1248/2012 sequences (62.03%) | Training Loss: 0.106251 | Elapsed Time: 1.43s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1280/2012 sequences (63.62%) | Training Loss: 0.104488 | Elapsed Time: 1.46s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1312/2012 sequences (65.21%) | Training Loss: 0.102705 | Elapsed Time: 1.50s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1344/2012 sequences (66.80%) | Training Loss: 0.105312 | Elapsed Time: 1.54s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1376/2012 sequences (68.39%) | Training Loss: 0.103325 | Elapsed Time: 1.58s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1408/2012 sequences (69.98%) | Training Loss: 0.103485 | Elapsed Time: 1.61s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1440/2012 sequences (71.57%) | Training Loss: 0.103746 | Elapsed Time: 1.65s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1472/2012 sequences (73.16%) | Training Loss: 0.104984 | Elapsed Time: 1.68s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1504/2012 sequences (74.75%) | Training Loss: 0.107312 | Elapsed Time: 1.72s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1536/2012 sequences (76.34%) | Training Loss: 0.107584 | Elapsed Time: 1.76s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1568/2012 sequences (77.93%) | Training Loss: 0.108632 | Elapsed Time: 1.79s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1600/2012 sequences (79.52%) | Training Loss: 0.112240 | Elapsed Time: 1.83s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1632/2012 sequences (81.11%) | Training Loss: 0.110797 | Elapsed Time: 1.87s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1664/2012 sequences (82.70%) | Training Loss: 0.110681 | Elapsed Time: 1.90s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1696/2012 sequences (84.29%) | Training Loss: 0.110785 | Elapsed Time: 1.94s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1728/2012 sequences (85.88%) | Training Loss: 0.112013 | Elapsed Time: 1.98s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1760/2012 sequences (87.48%) | Training Loss: 0.113073 | Elapsed Time: 2.02s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1792/2012 sequences (89.07%) | Training Loss: 0.111767 | Elapsed Time: 2.05s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1824/2012 sequences (90.66%) | Training Loss: 0.112907 | Elapsed Time: 2.09s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1856/2012 sequences (92.25%) | Training Loss: 0.111381 | Elapsed Time: 2.12s
2023-06-29 07:40:09 INFO     Epoch 3/12 | Processed 1888/2012 sequences (93.84%) | Training Loss: 0.109807 | Elapsed Time: 2.16s
